   Compiling reader-content v0.1.0 (/Users/minliny/Documents/Reader/Reader-Core-Native/crates/reader-content)
   Compiling reader-storage v0.1.0 (/Users/minliny/Documents/Reader/Reader-Core-Native/crates/reader-storage)
   Compiling reader-runtime v0.1.0 (/Users/minliny/Documents/Reader/Reader-Core-Native/crates/reader-runtime)
   Compiling reader-ffi v0.1.0 (/Users/minliny/Documents/Reader/Reader-Core-Native/crates/reader-ffi)
   Compiling reader-cli v0.1.0 (/Users/minliny/Documents/Reader/Reader-Core-Native/tools/reader-cli)
    Finished `test` profile [unoptimized + debuginfo] target(s) in 13.03s
────────────
 Nextest run ID 8206fac3-aba3-4add-84db-503bd13d6183 with nextest profile: default
    Starting 3738 tests across 93 binaries
        PASS [   0.012s] ( 105/3738) reader-cli::bin/reader-cli test_source::tests::classify_l5_short_content_keeps_text_short_as_source_issue
        PASS [   0.014s] ( 106/3738) reader-cli::bin/reader-cli test_source::tests::classify_l5_short_content_obvious_chapter_body_as_parse_gap
        PASS [   0.016s] ( 107/3738) reader-cli::bin/reader-cli test_source::tests::classify_l5_short_content_paywall_page_returns_source_unavailable
        PASS [   0.012s] ( 108/3738) reader-cli::bin/reader-cli test_source::tests::classify_l5_short_content_source_rule_stale_for_paragraph_image_selector
        PASS [   0.015s] ( 109/3738) reader-cli::bin/reader-cli test_source::tests::classify_l5_short_content_prefers_host_and_source_evidence
        PASS [   0.013s] ( 110/3738) reader-cli::bin/reader-cli test_source::tests::classify_manga_pages_empty_defaults_to_core_candidate
        PASS [   0.014s] ( 111/3738) reader-cli::bin/reader-cli test_source::tests::classify_manga_pages_empty_anti_bot_via_cferror_l5_url
        PASS [   0.013s] ( 112/3738) reader-cli::bin/reader-cli test_source::tests::classify_manga_pages_empty_host_required_via_chapter_webview_rule
        PASS [   0.011s] ( 113/3738) reader-cli::bin/reader-cli test_source::tests::classify_no_chapter_url_audio_single_track_rule_stale
        PASS [   0.011s] ( 114/3738) reader-cli::bin/reader-cli test_source::tests::classify_no_chapter_url_obvious_toc_as_parse_gap
        PASS [   0.014s] ( 115/3738) reader-cli::bin/reader-cli test_source::tests::classify_manga_pages_empty_source_unavailable_via_paused_site_page
        PASS [   0.017s] ( 116/3738) reader-cli::bin/reader-cli test_source::tests::classify_manga_pages_empty_keeps_source_unavailable_evidence
        PASS [   0.011s] ( 117/3738) reader-cli::bin/reader-cli test_source::tests::classify_no_search_results_header_only_grid_is_not_parse_gap
        PASS [   0.014s] ( 118/3738) reader-cli::bin/reader-cli test_source::tests::classify_no_search_results_homepage_bookbox_is_endpoint_invalid
        PASS [   0.017s] ( 119/3738) reader-cli::bin/reader-cli test_source::tests::classify_no_search_results_json_api_result_as_parse_gap
        PASS [   0.015s] ( 120/3738) reader-cli::bin/reader-cli test_source::tests::classify_no_search_results_keyword_no_result
        PASS [   0.014s] ( 121/3738) reader-cli::bin/reader-cli test_source::tests::classify_no_search_results_non_search_homepage_as_endpoint_invalid
        PASS [   0.013s] ( 122/3738) reader-cli::bin/reader-cli test_source::tests::classify_no_search_results_obvious_result_layout_as_parse_gap
        PASS [   0.017s] ( 123/3738) reader-cli::bin/reader-cli test_source::tests::classify_no_search_results_search_form_only
        PASS [   0.013s] ( 124/3738) reader-cli::bin/reader-cli test_source::tests::classify_no_toc_entries_empty_json_array_is_source_unavailable
        PASS [   0.017s] ( 125/3738) reader-cli::bin/reader-cli test_source::tests::classify_no_toc_entries_download_detail_page_is_source_rule_stale
        PASS [   0.012s] ( 126/3738) reader-cli::bin/reader-cli test_source::tests::classify_no_toc_entries_search_form_is_source_rule_stale
        PASS [   0.013s] ( 127/3738) reader-cli::bin/reader-cli test_source::tests::cli_host_cookie_get_empty_state_returns_empty_cookie_list
        PASS [   0.015s] ( 128/3738) reader-cli::bin/reader-cli test_source::tests::classify_no_toc_entries_obvious_toc_as_parse_gap
        PASS [   0.017s] ( 129/3738) reader-cli::bin/reader-cli test_source::tests::classify_no_toc_entries_parklogic_redirect_is_host_required
        PASS [   0.012s] ( 130/3738) reader-cli::bin/reader-cli test_source::tests::cli_host_set_cookie_header_updates_cookie_get
        PASS [   0.016s] ( 131/3738) reader-cli::bin/reader-cli test_source::tests::cli_host_cookie_set_then_get_round_trips_in_memory
        PASS [   0.014s] ( 132/3738) reader-cli::bin/reader-cli test_source::tests::cli_host_persistence_get_miss_then_put_round_trips_in_memory
        PASS [   0.014s] ( 133/3738) reader-cli::bin/reader-cli test_source::tests::content_variables_merge_detail_and_selected_chapter_values
        PASS [   0.012s] ( 134/3738) reader-cli::bin/reader-cli test_source::tests::default_form_content_type_for_legado_java_post_body
        PASS [   0.014s] ( 135/3738) reader-cli::bin/reader-cli test_source::tests::cookie_jar_integration::cookie_store_trait_compatible
        PASS [   0.014s] ( 136/3738) reader-cli::bin/reader-cli test_source::tests::find_book_by_url_matches_normalized_url
        PASS [   0.012s] ( 137/3738) reader-cli::bin/reader-cli test_source::tests::find_chapter_by_url_matches_normalized_url
        PASS [   0.012s] ( 138/3738) reader-cli::bin/reader-cli test_source::tests::first_explore_kind_url_skips_headers_without_url
        PASS [   0.014s] ( 139/3738) reader-cli::bin/reader-cli test_source::tests::is_transient_error_connection_timeout
        PASS [   0.010s] ( 140/3738) reader-cli::bin/reader-cli test_source::tests::is_transient_error_not_url_error
        PASS [   0.011s] ( 141/3738) reader-cli::bin/reader-cli test_source::tests::is_transient_error_not_http_status
        PASS [   0.013s] ( 142/3738) reader-cli::bin/reader-cli test_source::tests::is_transient_error_dns_failure
        PASS [   0.013s] ( 143/3738) reader-cli::bin/reader-cli test_source::tests::is_transient_error_tls_reset
        PASS [   0.012s] ( 144/3738) reader-cli::bin/reader-cli test_source::tests::is_transient_error_ureq_timeout
        PASS [   0.014s] ( 145/3738) reader-cli::bin/reader-cli test_source::tests::no_search_results_anti_bot_via_403
        PASS [   0.014s] ( 146/3738) reader-cli::bin/reader-cli test_source::tests::no_search_results_default_site_empty
        PASS [   0.015s] ( 147/3738) reader-cli::bin/reader-cli test_source::tests::no_search_results_anti_bot_via_just_a_moment
        PASS [   0.014s] ( 148/3738) reader-cli::bin/reader-cli test_source::tests::no_search_results_host_required_via_webview
        PASS [   0.012s] ( 149/3738) reader-cli::bin/reader-cli test_source::tests::no_search_results_uses_offline_recording
        PASS [   0.011s] ( 150/3738) reader-cli::bin/reader-cli test_source::tests::no_toc_entries_anti_bot_via_l4_403
        PASS [   0.013s] ( 151/3738) reader-cli::bin/reader-cli test_source::tests::no_toc_entries_anti_bot_via_tencent_waf_probe_202
        PASS [   0.012s] ( 152/3738) reader-cli::bin/reader-cli test_source::tests::no_toc_entries_host_required_via_business_json_401
        PASS [   0.017s] ( 153/3738) reader-cli::bin/reader-cli test_source::tests::no_toc_entries_audio_single_track_toc_rule_stale
        PASS [   0.013s] ( 154/3738) reader-cli::bin/reader-cli test_source::tests::no_toc_entries_host_required_via_script_redirect
